strike,optiontype,BUY/SELL,price,current_price,Datetime
22400,CE,BUY,35.65,0.05,2024-01-03 15:14:59
21700,CE,SELL,220.05,0.2,2024-01-03 15:14:59
21700,CE,SELL,198.0,0.2,2024-01-08 11:55:59
22400,CE,BUY,21.8,0.05,2024-01-08 11:55:59
21700,CE,SELL,176.0,0.2,2024-01-08 15:13:59
22400,CE,BUY,20.2,0.05,2024-01-08 15:13:59
21000,PE,BUY,36.7,0.05,2024-01-09 11:46:59
21700,PE,SELL,184.0,348.15,2024-01-09 11:46:59
21700,CE,SELL,155.8,0.2,2024-01-10 09:28:59
22400,CE,BUY,16.0,0.05,2024-01-10 09:28:59
21000,PE,BUY,21.75,0.05,2024-01-12 10:10:59
21700,PE,SELL,138.5,348.15,2024-01-12 10:10:59
21700,PE,SELL,122.65,348.15,2024-01-12 13:20:59
21000,PE,BUY,21.8,0.05,2024-01-12 13:20:59
21000,PE,BUY,20.75,0.05,2024-01-12 14:31:59
21700,PE,SELL,109.85,348.15,2024-01-12 14:31:59
21700,PE,SELL,98.65,348.15,2024-01-12 15:28:59
21000,PE,BUY,19.55,0.05,2024-01-12 15:28:59
21700,PE,SELL,72.8,348.15,2024-01-15 09:20:59
21000,PE,BUY,14.4,0.05,2024-01-15 09:20:59
21000,PE,BUY,15.2,0.05,2024-01-15 15:23:59
21700,PE,SELL,64.5,348.15,2024-01-15 15:23:59
21700,CE,SELL,98.2,0.2,2024-01-18 09:20:59
22400,CE,BUY,8.2,0.05,2024-01-18 09:20:59
21700,CE,SELL,85.6,0.2,2024-01-18 09:30:59
22400,CE,BUY,6.95,0.05,2024-01-18 09:30:59
21700,CE,SELL,75.5,0.2,2024-01-18 09:38:59
22400,CE,BUY,6.15,0.05,2024-01-18 09:38:59
21700,CE,SELL,67.4,0.2,2024-01-18 09:48:59
22400,CE,BUY,6.6,0.05,2024-01-18 09:48:59
22400,CE,BUY,6.7,0.05,2024-01-18 09:56:59
21700,CE,SELL,60.0,0.2,2024-01-18 09:56:59
21700,CE,SELL,53.25,0.2,2024-01-23 10:51:59
22400,CE,BUY,2.3,0.05,2024-01-23 10:51:59
21700,CE,SELL,47.15,0.2,2024-01-23 11:40:59
22400,CE,BUY,3.0,0.05,2024-01-23 11:40:59
21700,CE,SELL,41.25,0.2,2024-01-23 11:45:59
22400,CE,BUY,3.45,0.05,2024-01-23 11:45:59
21700,CE,SELL,35.9,0.2,2024-01-23 11:58:59
22400,CE,BUY,3.35,0.05,2024-01-23 11:58:59
21700,CE,SELL,32.3,0.2,2024-01-23 12:04:59
22400,CE,BUY,3.3,0.05,2024-01-23 12:04:59
21700,CE,SELL,27.7,0.2,2024-01-23 12:46:59
22400,CE,BUY,3.0,0.05,2024-01-23 12:46:59
22400,CE,BUY,2.9,0.05,2024-01-23 13:08:59
21700,CE,SELL,24.4,0.2,2024-01-23 13:08:59
22400,CE,BUY,3.0,0.05,2024-01-23 13:10:59
21700,CE,SELL,21.35,0.2,2024-01-23 13:10:59
22400,CE,BUY,2.9,0.05,2024-01-23 13:58:59
21700,CE,SELL,18.85,0.2,2024-01-23 13:58:59
21700,CE,SELL,16.7,0.2,2024-01-23 14:21:59
22400,CE,BUY,3.25,0.05,2024-01-23 14:21:59
21700,CE,SELL,14.4,0.2,2024-01-23 14:26:59
22400,CE,BUY,3.6,0.05,2024-01-23 14:26:59
22400,CE,BUY,3.15,0.05,2024-01-23 14:44:59
21700,CE,SELL,12.85,0.2,2024-01-23 14:44:59
21700,CE,SELL,11.1,0.2,2024-01-23 14:57:59
22400,CE,BUY,3.35,0.05,2024-01-23 14:57:59
21700,CE,SELL,7.4,0.2,2024-01-24 09:20:59
22400,CE,BUY,1.85,0.05,2024-01-24 09:20:59
21700,CE,SELL,6.5,0.2,2024-01-24 11:29:59
22400,CE,BUY,0.95,0.05,2024-01-24 11:29:59
21700,CE,SELL,5.0,0.2,2024-01-24 11:31:59
22400,CE,BUY,1.1,0.05,2024-01-24 11:31:59
21700,CE,SELL,4.5,0.2,2024-01-24 12:38:59
22400,CE,BUY,1.15,0.05,2024-01-24 12:38:59
21700,CE,SELL,3.65,0.2,2024-01-25 09:24:59
22400,CE,BUY,0.7,0.05,2024-01-25 09:24:59
21700,CE,SELL,3.25,0.2,2024-01-25 09:45:59
22400,CE,BUY,0.55,0.05,2024-01-25 09:45:59
21700,CE,SELL,2.8,0.2,2024-01-25 10:01:59
22400,CE,BUY,0.55,0.05,2024-01-25 10:01:59
21700,CE,SELL,2.5,0.2,2024-01-25 10:15:59
22400,CE,BUY,0.6,0.05,2024-01-25 10:15:59
21700,CE,SELL,2.25,0.2,2024-01-25 10:30:59
22400,CE,BUY,0.75,0.05,2024-01-25 10:30:59
21700,CE,SELL,2.0,0.2,2024-01-25 10:36:59
22400,CE,BUY,0.7,0.05,2024-01-25 10:36:59
22400,CE,BUY,0.55,0.05,2024-01-25 10:46:59
21700,CE,SELL,1.8,0.2,2024-01-25 10:46:59
22400,CE,BUY,0.35,0.05,2024-01-25 11:46:59
21700,CE,SELL,1.6,0.2,2024-01-25 11:46:59
21700,CE,SELL,1.4,0.2,2024-01-25 11:48:59
22400,CE,BUY,0.3,0.05,2024-01-25 11:48:59
21700,CE,SELL,1.25,0.2,2024-01-25 11:51:59
22400,CE,BUY,0.3,0.05,2024-01-25 11:51:59
21700,CE,SELL,1.1,0.2,2024-01-25 12:06:59
22400,CE,BUY,0.3,0.05,2024-01-25 12:06:59
21700,CE,SELL,0.95,0.2,2024-01-25 12:12:59
22400,CE,BUY,0.3,0.05,2024-01-25 12:12:59
21700,CE,SELL,0.85,0.2,2024-01-25 14:11:59
22400,CE,BUY,0.25,0.05,2024-01-25 14:11:59
21700,CE,SELL,0.65,0.2,2024-01-25 14:13:59
22400,CE,BUY,0.2,0.05,2024-01-25 14:13:59
22400,CE,BUY,0.2,0.05,2024-01-25 14:16:59
21700,CE,SELL,0.55,0.2,2024-01-25 14:16:59
21700,CE,SELL,0.45,0.2,2024-01-25 14:19:59
22400,CE,BUY,0.1,0.05,2024-01-25 14:19:59
21700,CE,SELL,0.4,0.2,2024-01-25 14:22:59
22400,CE,BUY,0.1,0.05,2024-01-25 14:22:59
21700,CE,SELL,0.35,0.2,2024-01-25 14:35:59
22400,CE,BUY,0.1,0.05,2024-01-25 14:35:59
21700,CE,SELL,0.3,0.2,2024-01-25 14:39:59
22400,CE,BUY,0.05,0.05,2024-01-25 14:39:59
21700,CE,SELL,0.25,0.2,2024-01-25 14:42:59
22400,CE,BUY,0.05,0.05,2024-01-25 14:42:59
21700,CE,SELL,0.2,0.2,2024-01-25 14:53:59
22400,CE,BUY,0.05,0.05,2024-01-25 14:53:59
21700,CE,SELL,0.15,0.2,2024-01-25 15:06:59
22400,CE,BUY,0.05,0.05,2024-01-25 15:06:59
21700,CE,SELL,0.1,0.2,2024-01-25 15:08:59
22400,CE,BUY,0.05,0.05,2024-01-25 15:08:59
22400,CE,BUY,0.05,0.05,2024-01-25 15:23:59
21700,CE,SELL,0.05,0.2,2024-01-25 15:23:59
21050,PE,BUY,126.55,0.05,2024-02-01 09:20:59
21750,CE,SELL,400.2,232.9,2024-02-01 09:20:59
21750,PE,SELL,340.15,0.05,2024-02-01 09:20:59
22450,CE,BUY,123.7,0.1,2024-02-01 09:20:59
21050,PE,BUY,111.45,0.05,2024-02-01 10:07:59
21750,PE,SELL,306.0,0.05,2024-02-01 10:07:59
22450,CE,BUY,98.0,0.1,2024-02-01 12:03:59
21750,CE,SELL,356.05,232.9,2024-02-01 12:03:59
21750,CE,SELL,319.8,232.9,2024-02-01 15:15:59
22450,CE,BUY,77.6,0.1,2024-02-01 15:15:59
21750,PE,SELL,219.5,0.05,2024-02-02 09:20:59
21050,PE,BUY,66.3,0.05,2024-02-02 09:20:59
21750,PE,SELL,195.6,0.05,2024-02-02 10:05:59
21050,PE,BUY,60.45,0.05,2024-02-02 10:05:59
21750,PE,SELL,175.3,0.05,2024-02-02 11:39:59
21050,PE,BUY,56.95,0.05,2024-02-02 11:39:59
22450,CE,BUY,61.4,0.1,2024-02-09 10:59:59
21750,CE,SELL,286.8,232.9,2024-02-09 10:59:59
21750,CE,SELL,253.0,232.9,2024-02-12 15:22:59
22450,CE,BUY,44.55,0.1,2024-02-12 15:22:59
21750,CE,SELL,201.0,232.9,2024-02-14 09:25:59
22450,CE,BUY,29.55,0.1,2024-02-14 09:25:59
21750,PE,SELL,157.0,0.05,2024-02-15 13:30:59
21050,PE,BUY,29.1,0.05,2024-02-15 13:30:59
21750,PE,SELL,139.0,0.05,2024-02-15 14:04:59
21050,PE,BUY,25.95,0.05,2024-02-15 14:04:59
21750,PE,SELL,125.0,0.05,2024-02-15 15:28:59
21050,PE,BUY,21.75,0.05,2024-02-15 15:28:59
21050,PE,BUY,20.45,0.05,2024-02-16 10:01:59
21750,PE,SELL,112.4,0.05,2024-02-16 10:01:59
21750,PE,SELL,100.9,0.05,2024-02-16 14:31:59
21050,PE,BUY,17.55,0.05,2024-02-16 14:31:59
21750,PE,SELL,86.2,0.05,2024-02-19 10:25:59
21050,PE,BUY,15.3,0.05,2024-02-19 10:25:59
21750,PE,SELL,73.2,0.05,2024-02-19 12:21:59
21050,PE,BUY,13.6,0.05,2024-02-19 12:21:59
21750,PE,SELL,63.95,0.05,2024-02-20 15:06:59
21050,PE,BUY,10.5,0.05,2024-02-20 15:06:59
21750,PE,SELL,57.1,0.05,2024-02-20 15:29:59
21050,PE,BUY,10.0,0.05,2024-02-20 15:29:59
21750,PE,SELL,51.15,0.05,2024-02-21 09:53:59
21050,PE,BUY,8.6,0.05,2024-02-21 09:53:59
21050,PE,BUY,7.05,0.05,2024-02-21 12:35:59
21750,PE,SELL,45.9,0.05,2024-02-21 12:35:59
21050,PE,BUY,6.3,0.05,2024-02-21 13:40:59
21750,PE,SELL,40.95,0.05,2024-02-21 13:40:59
21750,PE,SELL,36.0,0.05,2024-02-22 14:50:59
21050,PE,BUY,3.6,0.05,2024-02-22 14:50:59
21750,PE,SELL,31.45,0.05,2024-02-22 15:12:59
21050,PE,BUY,3.95,0.05,2024-02-22 15:12:59
21750,PE,SELL,26.85,0.05,2024-02-23 09:20:59
21050,PE,BUY,3.1,0.05,2024-02-23 09:20:59
21750,PE,SELL,23.7,0.05,2024-02-23 10:17:59
21050,PE,BUY,2.85,0.05,2024-02-23 10:17:59
21750,PE,SELL,21.25,0.05,2024-02-23 11:05:59
21050,PE,BUY,2.8,0.05,2024-02-23 11:05:59
21050,PE,BUY,1.35,0.05,2024-02-26 14:24:59
21750,PE,SELL,18.7,0.05,2024-02-26 14:24:59
21750,PE,SELL,16.7,0.05,2024-02-27 11:00:59
21050,PE,BUY,1.2,0.05,2024-02-27 11:00:59
21750,PE,SELL,14.85,0.05,2024-02-27 11:25:59
21050,PE,BUY,1.3,0.05,2024-02-27 11:25:59
21750,PE,SELL,12.6,0.05,2024-02-27 12:48:59
21050,PE,BUY,1.35,0.05,2024-02-27 12:48:59
21750,PE,SELL,10.85,0.05,2024-02-27 13:14:59
21050,PE,BUY,1.5,0.05,2024-02-27 13:14:59
21750,PE,SELL,9.35,0.05,2024-02-27 14:14:59
21050,PE,BUY,1.1,0.05,2024-02-27 14:14:59
21750,PE,SELL,8.4,0.05,2024-02-27 15:04:59
21050,PE,BUY,1.3,0.05,2024-02-27 15:04:59
21750,PE,SELL,6.55,0.05,2024-02-28 09:20:59
21050,PE,BUY,0.9,0.05,2024-02-28 09:20:59
21050,PE,BUY,0.75,0.05,2024-02-28 09:51:59
21750,PE,SELL,5.75,0.05,2024-02-28 09:51:59
21050,PE,BUY,0.7,0.05,2024-02-28 10:06:59
21750,PE,SELL,5.05,0.05,2024-02-28 10:06:59
21750,PE,SELL,4.5,0.05,2024-02-28 10:16:59
21050,PE,BUY,0.75,0.05,2024-02-28 10:16:59
21750,CE,SELL,175.15,232.9,2024-02-28 15:16:59
22450,CE,BUY,3.35,0.1,2024-02-28 15:16:59
21750,CE,SELL,146.8,232.9,2024-02-29 10:13:59
22450,CE,BUY,1.55,0.1,2024-02-29 10:13:59
21750,PE,SELL,4.0,0.05,2024-02-29 12:45:59
21050,PE,BUY,0.3,0.05,2024-02-29 12:45:59
21750,PE,SELL,3.4,0.05,2024-02-29 12:54:59
21050,PE,BUY,0.3,0.05,2024-02-29 12:54:59
21050,PE,BUY,0.3,0.05,2024-02-29 13:12:59
21750,PE,SELL,2.65,0.05,2024-02-29 13:12:59
21750,PE,SELL,2.35,0.05,2024-02-29 13:15:59
21050,PE,BUY,0.25,0.05,2024-02-29 13:15:59
21750,PE,SELL,2.1,0.05,2024-02-29 13:16:59
21050,PE,BUY,0.3,0.05,2024-02-29 13:16:59
21750,PE,SELL,1.85,0.05,2024-02-29 13:31:59
21050,PE,BUY,0.25,0.05,2024-02-29 13:31:59
21750,PE,SELL,1.4,0.05,2024-02-29 13:49:59
21050,PE,BUY,0.25,0.05,2024-02-29 13:49:59
21750,PE,SELL,1.2,0.05,2024-02-29 14:14:59
21050,PE,BUY,0.2,0.05,2024-02-29 14:14:59
21750,PE,SELL,0.95,0.05,2024-02-29 14:27:59
21050,PE,BUY,0.15,0.05,2024-02-29 14:27:59
21050,PE,BUY,0.1,0.05,2024-02-29 14:40:59
21750,PE,SELL,0.7,0.05,2024-02-29 14:40:59
21050,PE,BUY,0.15,0.05,2024-02-29 14:42:59
21750,PE,SELL,0.6,0.05,2024-02-29 14:42:59
21750,PE,SELL,0.5,0.05,2024-02-29 14:49:59
21050,PE,BUY,0.1,0.05,2024-02-29 14:49:59
21750,PE,SELL,0.3,0.05,2024-02-29 15:06:59
21050,PE,BUY,0.1,0.05,2024-02-29 15:06:59
21750,PE,SELL,0.25,0.05,2024-02-29 15:07:59
21050,PE,BUY,0.1,0.05,2024-02-29 15:07:59
21750,PE,SELL,0.2,0.05,2024-02-29 15:08:59
21050,PE,BUY,0.05,0.05,2024-02-29 15:08:59
21750,PE,SELL,0.15,0.05,2024-02-29 15:14:59
21050,PE,BUY,0.05,0.05,2024-02-29 15:14:59
21750,PE,SELL,0.1,0.05,2024-02-29 15:18:59
21050,PE,BUY,0.05,0.05,2024-02-29 15:18:59
21750,PE,SELL,0.05,0.05,2024-02-29 15:22:59
21050,PE,BUY,0.05,0.05,2024-02-29 15:22:59
22100,CE,SELL,425.35,227.9,2024-03-01 09:20:59
22100,PE,SELL,279.35,0.2,2024-03-01 09:20:59
22800,CE,BUY,123.0,0.05,2024-03-01 09:20:59
21400,PE,BUY,89.55,0.05,2024-03-01 09:20:59
22100,PE,SELL,240.6,0.2,2024-03-01 11:10:59
21400,PE,BUY,77.65,0.05,2024-03-01 11:10:59
22100,PE,SELL,214.25,0.2,2024-03-01 13:59:59
21400,PE,BUY,66.3,0.05,2024-03-01 13:59:59
22100,PE,SELL,191.35,0.2,2024-03-02 09:26:59
21400,PE,BUY,59.4,0.05,2024-03-02 09:26:59
21400,PE,BUY,47.7,0.05,2024-03-04 09:20:59
22100,PE,SELL,168.0,0.2,2024-03-04 09:20:59
22100,PE,SELL,150.05,0.2,2024-03-05 13:00:59
21400,PE,BUY,38.65,0.05,2024-03-05 13:00:59
22100,PE,SELL,134.0,0.2,2024-03-06 14:11:59
21400,PE,BUY,32.3,0.05,2024-03-06 14:11:59
22100,PE,SELL,118.9,0.2,2024-03-06 14:42:59
21400,PE,BUY,28.8,0.05,2024-03-06 14:42:59
22100,PE,SELL,105.7,0.2,2024-03-07 13:50:59
21400,PE,BUY,23.9,0.05,2024-03-07 13:50:59
22100,CE,SELL,326.3,227.9,2024-03-13 11:48:59
22800,CE,BUY,51.8,0.05,2024-03-13 11:48:59
22100,CE,SELL,289.8,227.9,2024-03-13 13:22:59
22800,CE,BUY,46.85,0.05,2024-03-13 13:22:59
22800,CE,BUY,38.1,0.05,2024-03-13 14:17:59
22100,CE,SELL,253.5,227.9,2024-03-13 14:17:59
22100,CE,SELL,227.55,227.9,2024-03-14 09:20:59
22800,CE,BUY,30.15,0.05,2024-03-14 09:20:59
22100,CE,SELL,186.5,227.9,2024-03-15 12:22:59
22800,CE,BUY,17.35,0.05,2024-03-15 12:22:59
22100,CE,SELL,125.5,227.9,2024-03-19 10:22:59
22800,CE,BUY,8.7,0.05,2024-03-19 10:22:59
22100,CE,SELL,96.4,227.9,2024-03-19 15:21:59
22800,CE,BUY,6.1,0.05,2024-03-19 15:21:59
22100,CE,SELL,79.1,227.9,2024-03-20 10:14:59
22800,CE,BUY,4.5,0.05,2024-03-20 10:14:59
22100,CE,SELL,67.35,227.9,2024-03-20 10:43:59
22800,CE,BUY,4.5,0.05,2024-03-20 10:43:59
21400,PE,BUY,7.3,0.05,2024-03-22 13:18:59
22100,PE,SELL,94.85,0.2,2024-03-22 13:18:59
22100,PE,SELL,84.85,0.2,2024-03-22 14:12:59
21400,PE,BUY,6.3,0.05,2024-03-22 14:12:59
22100,PE,SELL,76.35,0.2,2024-03-22 14:16:59
21400,PE,BUY,5.75,0.05,2024-03-22 14:16:59
22100,PE,SELL,68.45,0.2,2024-03-22 14:24:59
21400,PE,BUY,6.25,0.05,2024-03-22 14:24:59
22100,PE,SELL,43.25,0.2,2024-03-27 10:11:59
21400,PE,BUY,1.55,0.05,2024-03-27 10:11:59
22100,PE,SELL,30.35,0.2,2024-03-27 14:52:59
21400,PE,BUY,1.0,0.05,2024-03-27 14:52:59
22100,PE,SELL,24.05,0.2,2024-03-27 15:19:59
21400,PE,BUY,0.6,0.05,2024-03-27 15:19:59
21400,PE,BUY,0.45,0.05,2024-03-28 09:20:59
22100,PE,SELL,15.4,0.2,2024-03-28 09:20:59
22100,PE,SELL,13.0,0.2,2024-03-28 09:26:59
21400,PE,BUY,0.4,0.05,2024-03-28 09:26:59
22100,PE,SELL,11.5,0.2,2024-03-28 09:29:59
21400,PE,BUY,0.4,0.05,2024-03-28 09:29:59
22100,PE,SELL,10.3,0.2,2024-03-28 09:34:59
21400,PE,BUY,0.4,0.05,2024-03-28 09:34:59
22100,PE,SELL,8.9,0.2,2024-03-28 09:42:59
21400,PE,BUY,0.45,0.05,2024-03-28 09:42:59
22100,PE,SELL,7.4,0.2,2024-03-28 09:44:59
21400,PE,BUY,0.5,0.05,2024-03-28 09:44:59
22100,PE,SELL,6.65,0.2,2024-03-28 09:57:59
21400,PE,BUY,0.6,0.05,2024-03-28 09:57:59
21400,PE,BUY,0.6,0.05,2024-03-28 10:02:59
22100,PE,SELL,5.8,0.2,2024-03-28 10:02:59
22100,PE,SELL,5.05,0.2,2024-03-28 10:07:59
21400,PE,BUY,0.55,0.05,2024-03-28 10:07:59
22100,PE,SELL,4.5,0.2,2024-03-28 10:34:59
21400,PE,BUY,0.55,0.05,2024-03-28 10:34:59
22100,PE,SELL,4.0,0.2,2024-03-28 10:35:59
21400,PE,BUY,0.55,0.05,2024-03-28 10:35:59
22100,PE,SELL,3.45,0.2,2024-03-28 11:00:59
21400,PE,BUY,0.55,0.05,2024-03-28 11:00:59
22100,PE,SELL,2.8,0.2,2024-03-28 11:01:59
21400,PE,BUY,0.55,0.05,2024-03-28 11:01:59
22100,PE,SELL,2.45,0.2,2024-03-28 11:41:59
21400,PE,BUY,0.55,0.05,2024-03-28 11:41:59
21400,PE,BUY,0.45,0.05,2024-03-28 12:20:59
22100,PE,SELL,2.15,0.2,2024-03-28 12:20:59
22100,PE,SELL,1.9,0.2,2024-03-28 12:21:59
21400,PE,BUY,0.45,0.05,2024-03-28 12:21:59
22100,PE,SELL,1.7,0.2,2024-03-28 12:22:59
21400,PE,BUY,0.4,0.05,2024-03-28 12:22:59
22100,PE,SELL,1.5,0.2,2024-03-28 12:32:59
21400,PE,BUY,0.4,0.05,2024-03-28 12:32:59
22100,PE,SELL,1.3,0.2,2024-03-28 13:03:59
21400,PE,BUY,0.45,0.05,2024-03-28 13:03:59
22100,PE,SELL,1.15,0.2,2024-03-28 13:24:59
21400,PE,BUY,0.35,0.05,2024-03-28 13:24:59
22100,PE,SELL,1.0,0.2,2024-03-28 13:51:59
21400,PE,BUY,0.35,0.05,2024-03-28 13:51:59
21400,PE,BUY,0.5,0.05,2024-03-28 14:39:59
22100,PE,SELL,0.85,0.2,2024-03-28 14:39:59
22100,PE,SELL,0.65,0.2,2024-03-28 14:52:59
21400,PE,BUY,0.4,0.05,2024-03-28 14:52:59
22100,PE,SELL,0.55,0.2,2024-03-28 14:55:59
21400,PE,BUY,0.3,0.05,2024-03-28 14:55:59
22100,PE,SELL,0.35,0.2,2024-03-28 15:17:59
21400,PE,BUY,0.05,0.05,2024-03-28 15:17:59
22100,PE,SELL,0.3,0.2,2024-03-28 15:19:59
21400,PE,BUY,0.05,0.05,2024-03-28 15:19:59
22100,PE,SELL,0.25,0.2,2024-03-28 15:21:59
21400,PE,BUY,0.05,0.05,2024-03-28 15:21:59
22100,PE,SELL,0.15,0.2,2024-03-28 15:22:59
21400,PE,BUY,0.05,0.05,2024-03-28 15:22:59
22100,PE,SELL,0.1,0.2,2024-03-28 15:25:59
21400,PE,BUY,0.05,0.05,2024-03-28 15:25:59
